ID,AGE,Gender,NATIONALITY,RESIDENCE,TYPE_CLIENT,HasCrdCard,IsActiveMember,MARITAL_STATUS,ONLINE_ACTUAL_BAL,Account-AGE,Excited,ACCOUNT_OFFICER,Id
"28982DC839F81EA6,84,male,TN,TN,PP,0,1,others,""€ 407,34"",10,0,37,CB61C228C079EAEC1CC518B40EFF77C2"
"28E5451FFFD19978,84,female,TN,TN,PP,0,0,others,""€ 17521,34"",26,1,26,E59F19CBBD321F239B0863E515D140FA"
"2A630BFDF98EBC37,84,male,TN,TN,PP,1,1,others,""€ 12,86"",16,0,57,72791704619C8AED0B1F2B9D67453FFA"
"2AF10F164D1ECE09,84,male,TN,TN,PP,1,0,MARIE,""€ 1640,38"",30,0,34,5F72BE227E493CAC5286352027169588"
"2B78707D18EED241,84,male,TN,TN,PP,1,1,others,""€ 3587,17"",32,1,4,BB9021E5473B709B8C0022049D756BFB"
"2B9C88F4769188E2,84,female,TN,TN,PP,1,0,MARIE,""€ 8180,06"",25,1,73,3A8C15015B27451DFDA9A92C4AE78C20"
"2BCEB7F70037E63C,84,female,TN,TN,PP,0,0,others,""€ 15350,49"",28,1,68,63AEC5E979E4F0D70AB0A13C29008716"
"2C3C4B145B30CEF9,84,male,TN,TN,PP,1,0,others,""€ 38261,43"",13,0,299,EE2985EE285FBE199A1569CFB05F94F5"
"2C62113D53FFD641,84,female,TN,TN,PP,0,0,others,""€ 96,09"",15,1,42,9C2776C949EEB89B50158342C2C5890A"
"2D9051B7B854F311,84,male,TN,TN,PP,0,1,others,""€ 14,16"",37,1,44,C4A494E48B6EBAA297FD19B60C5BCB71"
"2DB6FBF0236C35F5,84,male,TN,TN,PP,1,1,others,""€ 2663,11"",28,1,35,EE0F9088680C8AA805ADCDE690E0D1AD"
"2DCACC18181013C2,84,female,TN,TN,PP,1,0,others,""€ 13,00"",24,0,50,6662349A9F68CA0C3246D5461D868A8A"
"2E3A0B7C6CD6C33F,84,female,TN,TN,PP,1,0,others,""€ 60316,82"",38,1,68,020220D3AB75095F096E5F180F518DF9"
"2E3F96743DEBA0E4,84,female,TN,TN,PP,0,1,others,""€ 212,42"",11,0,206,462DA27996CE6E2861539566D56FDAE2"
"2ED2778CD448BE0C,84,male,TN,TN,PP,1,0,others,""€ 1008,71"",32,0,78,0BDCA3F466B097BA2CDE4AED59CB593A"
"2F0429C57B1B9185,84,female,TN,TN,PP,1,0,others,""€ 6663,25"",31,1,57,013DF05173C0776838A13B6DE50C66DD"
"2F1C2877E3E45DE0,84,female,TN,TN,PP,1,0,others,""€ 768,60"",25,0,20,A484C9D667D1D39B5BF9B903B6D36540"
"2F2610833023E060,84,male,TN,TN,PP,0,1,others,""€ 386,43"",29,1,44,F3F02DF39D2C7E665B4F2CE389BD43C4"
"2F5687E70B669A4E,84,male,TN,TN,PP,0,1,others,""€ 0,00"",10,1,41,5802777C7A6D0E8ECF43B11FA9433A57"
"2FCF4DB90D444989,84,female,TN,TN,PP,1,1,others,""€ 612,88"",23,0,48,B0BF6A29B1E4852566160AE5891D354F"
"30D704837FCD333F,84,male,EG,TN,PP,1,0,others,""€ 22,25"",46,1,71,D6F195A91069A005A960D07668C7A6D7"
"311ECF4BDF990BE1,84,male,LY,TN,PP,0,0,others,""€ 22,85"",27,1,71,C6E0C95DA50AA3BD4A181A32A30D53E3"
"318AA216452148BF,84,male,TN,TN,PP,1,1,others,""€ 1565,06"",30,0,10,0434071286B34219BB1FA38B7B785424"
"3197F969C6CABE4D,84,male,TN,TN,PP,0,0,others,""€ 184,82"",27,0,37,432C94B4B2B8BE0ECA29DDE6DE2429DB"
"327622847A31A97B,84,female,TN,TN,PP,1,0,others,""€ 69,99"",34,1,24,4D70A2148D7591E548E9BB7E11C81FFF"
"32D8569597AB1553,84,female,TN,TN,PP,0,0,others,""-€ 1175,44"",40,1,41,309A2177A569DBA7381E0BC0C213AB04"
"33812A3EB6F88493,84,female,LY,TN,PP,0,0,others,""€ 250318,55"",29,0,45,351EED95662D9E99F824F333BE8BC93F"
"33931D7166B5E168,84,male,TN,TN,PP,1,0,MARIE,""€ 39113,24"",8,0,229,B2073857CE52B1773E65611A19617B36"
"33EF369BF7D74653,84,male,DE,TN,PP,0,1,others,""-€ 21,27"",30,0,71,C53EFEFEE4B11AF0D790804998D5DA1A"
"3406E0ACC2CA5F64,84,female,TN,TN,PP,1,0,MARIE,""€ 115,10"",24,1,77,53B377631D142D27E25554C55CF20593"
"340AF5BC760167AD,84,male,TN,TN,PP,0,1,others,""-€ 407,22"",26,0,40,6719E80F29DB91D0E20BAF0D5A2FFF28"
"349D6E6107B05E3E,84,male,TN,TN,PP,0,0,others,""€ 505,77"",10,1,50,CD15CAF4E535A45B2643BAF7BBB8E7D8"
"34C3E1B8DF21A3D0,84,female,TN,TN,PP,0,1,MARIE,""€ 20733,32"",26,0,41,2DC8E1ABF0E41A753DD3B955A883F11D"
"34E4F1BC40D24772,84,male,TN,TN,PP,0,1,others,""€ 1499,13"",25,1,19,00EC5887943C33A6D82F589D1DDF22EF"
"3581C0BFFCD2B86C,84,male,TN,TN,PP,1,0,others,""€ 15,12"",18,1,21,968E165A9E9FA56265848A30226B7E4C"
"373E825081056304,84,male,TN,TN,PP,0,1,others,""€ 645,59"",12,1,59,478BDFD4370222F0127A84F4B5C37883"
"3792504B84EBD4A9,84,male,TN,TN,PP,1,0,others,""€ 113,95"",21,1,36,6226FCB74EAA617633C6E4E557A9809E"
"3852F46E222B6271,84,female,TN,TN,PP,0,1,others,""€ 2062,29"",34,1,17,74EA19BA408FBC5CAA778F4D915F9AE7"
"385A8FE1ED1B57B6,84,female,TN,TN,PP,1,1,others,""-€ 110,40"",8,1,16,FAEEF7C583E39E0CC326587C96F49DC4"
"38674342E144B784,84,male,TN,TN,PP,1,0,MARIE,""€ 102,72"",21,0,71,A5EBC2AC3F615C7A958C3BD849E9D4EC"
"3912CBC43C74C60E,84,male,TN,TN,PP,0,1,others,""€ 3165,23"",10,0,50,B8CC4496DC36FEA7A400EAA6358BEFF0"
"391F7B75E70112B7,84,female,TN,TN,PP,1,0,others,""€ 1165,72"",43,1,60,A46B231746F420844622F1A860F797E0"
"39E3BC4226E5E8CD,84,male,TN,TN,PP,0,1,others,""-€ 179,82"",43,0,40,724B8496E04DA08B65949B958D9B141D"
"3B7B9E9D80C6B428,84,male,TN,TN,PP,1,0,others,""€ 42689,03"",28,1,57,2AB93DFAACE9BF14D31D46C15100D5F3"
"3B812C667D42942C,84,female,TN,TN,PP,1,0,others,""€ 13576,35"",13,0,16,24B0D970BE9A72D0C203F310DB452E45"
"3D35D577B42ADC46,84,female,LY,TN,PP,0,0,others,""€ 28,34"",33,1,71,DFA620DD4F327CD145F2827E89C3475F"
"3D5EEAE96C67C020,84,female,TN,TN,PP,1,0,MARIE,""€ 0,00"",10,0,40,A14081AD5B6568F9C87BD1E0D62F2053"
"3DBEA7ED1CF2F567,84,female,TN,TN,PP,0,1,others,""€ 264,98"",21,1,44,8AB2824F74B853708FC7CA62840B805D"
"3F3FBCCA09163B7C,84,female,TN,TN,PP,1,1,others,""€ 1139,73"",38,0,1,261C60BCE4876AB6D4B1286ABEDB0A93"
"4032993480C13F6F,84,female,TN,TN,PP,1,0,MARIE,""€ 1628,31"",33,1,77,1B696A60328247E35F740A0412579F10"
"406663F47E87A4B8,84,male,TN,TN,PP,0,0,MARIE,""€ 62,73"",30,0,36,6886AE44B84063285273B91DEB23E52D"
"422D7C945021DCC3,84,male,TN,TN,PP,0,1,MARIE,""€ 12987,44"",12,0,10,A7F2B24B85D20D77370C9BB12E4077C6"
"428CA9A10F196D2E,84,female,TN,TN,PP,1,0,others,""€ 72,81"",27,0,16,DFBCB1657C4349138A94EE9AAAB9B169"
"430CDAF53AB287FB,84,female,GB,TN,PP,0,0,others,""€ 1358,04"",29,0,59,9533B9390A69C332B01B4725CFBAAEBF"
"430D96BF497DD601,84,male,TN,TN,PP,0,0,others,""€ 2303,70"",15,1,126,742F3647AB7F3455F212B6919FDF0689"
"433634953F32F1A8,84,female,TN,TN,PP,1,1,others,""€ 9239,53"",11,1,40,969E5BE745B5213E128EE5194EFC0F8B"
"43386C482AEEAC69,84,female,TN,TN,PP,0,1,others,""€ 647,58"",26,1,4,78F314E5704F0B397BB40F16B515C382"
"43FCA44336EAE2F5,84,female,TN,TN,PP,0,1,others,""€ 18,87"",13,0,24,F6464D4D9284290F22AB4CB5400B1682"
"44B7266562FD20F9,84,male,TN,TN,PP,0,0,others,""€ 14,97"",30,0,57,1B0D4BAF68DDBF008F90A2617BC0742F"
"452206A991FF491B,84,female,TN,TN,PP,1,0,others,""€ 9,31"",18,0,37,86307B16CD7D029B786FFBAD1A5CED6C"
"464FCBC8205AFDC9,84,female,TN,TN,PP,1,1,others,""€ 9709,91"",29,1,48,CFEB2FA3E72F17A8A8858832D9DEF65E"
"46BB63569CE58B92,84,female,TN,TN,PP,1,1,others,""€ 1466,62"",12,1,42,147241F66DC0A8452076E12F5BBAAD00"
"46C2EE33DFDEC7D4,84,female,TN,TN,PP,1,1,others,""€ 19855,76"",16,0,78,154356A89875CF8BD7082809E2F89C0C"
"474DE807E0A6FF29,84,female,TN,TN,PP,0,0,others,""€ 21,72"",21,1,37,27043368F0B173215B922494C2BF91F6"
"47887649DB4BB404,84,female,TN,TN,PP,0,1,others,""€ 171,23"",35,0,42,8C5E1A220960AF6BCB9BD8EDBEF232D3"
"481012A4159507C2,84,male,TN,TN,PP,1,1,others,""€ 115,79"",18,1,7,C9C461E4B360696E44E327B899DE9AD0"
"48782F28EA7CC993,84,female,TN,TN,PP,1,1,others,""€ 1804,99"",23,1,67,CC6416C85DD8A47C1F936AF392218034"
"48867887B05023DB,84,female,TN,TN,PP,1,0,others,""€ 461,08"",32,0,1,2EA9DF7203ED35E9DF8E727C0B5ABFF8"
"4931CCBD9345954B,84,female,TN,TN,PP,1,1,others,""€ 40000,92"",35,1,44,0826A0EC8D9E1C9AC25F4422BE694250"
"4942A1F5A58C7419,84,male,TN,TN,PP,1,0,others,""€ 1116,72"",14,0,60,8D680937F3210708E6FF3A3180DA4286"
"498BAF7C3CC3982C,84,male,TN,TN,PP,0,0,MARIE,""€ 2786,46"",29,0,40,F411DD2CE43DBF3C6AA852458EEB95FC"
"4A5935EC79A4234F,84,female,TN,TN,PP,0,0,others,""€ 1,11"",37,0,41,7EC6D4C204A5C13721172EADF61D445B"
"4AE562288878BE3D,84,male,TN,TN,PP,0,1,others,""€ 488,59"",23,0,37,6952CA83F84904EB78E9AB7DD165F495"
"4B449C5F11914C0F,84,male,TN,TN,PP,1,1,others,""€ 155,31"",32,1,43,70F04B2513F7EB4B55E884FCC47BA76C"
"4B94282BF54394BB,84,female,TN,TN,PP,1,0,others,""€ 4,13"",31,0,75,6E9981B978EA31569F6273CF18306F15"
"4BCC015186680C35,84,female,TN,TN,PP,1,1,others,""€ 10,17"",10,1,26,4CB5A00792B28539574920702A02C34F"
"4C29F14EE4600A0E,84,female,TN,TN,PP,1,0,others,""€ 89,17"",29,0,40,2421C06E6CED461B93BE9A7560491DCE"
"4CA95EBF680B8FBE,84,male,TN,TN,PP,0,0,others,""€ 7093,33"",24,1,36,32AE5C9211F8F3C048313E8EF2CBE1D1"
"4CAECD48B3C10B69,84,male,TN,TN,PP,1,0,others,""€ 16,27"",25,1,37,F4F338027CD7178CB7ECCE9F2A3888FA"
"4D0F7A34C543C974,84,male,TN,TN,PP,1,0,others,""€ 29072,31"",35,1,61,FEF2849BAED070143C1129BD2FC555D4"
"4D9A58D63404EA58,84,female,TN,TN,PP,1,0,others,""€ 1212,59"",17,0,20,6D3EDB1B7AA9BEBAB3AFAE3C179B00A2"
"4DC658AAE5762AE7,84,male,TN,TN,PP,0,0,MARIE,""€ 431,93"",31,0,46,BD23C440EF94C7FAC80CA6D7F0C79D47"
"4DE1DCA676FA3883,84,male,TN,TN,PP,0,1,others,""€ 13,09"",18,0,25,9D6CBA1584512EBFCC13BB4267F24C22"
"4E161BBF8C9A10BB,84,female,TN,TN,PP,0,0,others,""€ 10,33"",15,1,41,5E4E78167C9D8E9DEFFFF71B84E90A05"
"4EAE604F9F98540E,84,male,TN,TN,PP,1,1,others,""€ 7,32"",19,0,76,21F642684A3413F2FC5AF4C094FFE381"
"4F2F8D0E0349ABEE,84,male,TN,TN,PP,0,0,others,""€ 291,22"",24,0,26,D88BC32B833FF44A51CCC2EB68D83F95"
"4F3DDB2047B0EAA5,84,female,TN,TN,PP,0,0,others,""€ 23843,40"",9,0,234,0CF12126DE903F6D6F76CF4635A39B46"
"4F9E844D9F99F591,84,female,TN,TN,PP,1,1,others,""€ 14502,76"",43,0,78,9A5421C5D44A549F81063AB601F46696"
"50A883496B0E29F8,84,female,TN,TN,PP,0,0,others,""€ 3569,01"",41,0,17,6D224F2DFC248EAAF4B2FB46D0D2302A"
"5104D2E35AA46026,84,female,TN,TN,PP,1,1,MARIE,""€ 18623,75"",43,0,40,53F9A8AFC534519EDD2491BA69704E41"
"515379838CCFD724,84,female,TN,TN,PP,0,0,MARIE,""€ 380,53"",27,1,36,6A2CFAC12BFD7825781DAA39FADD08D5"
"51B9A3D755112EEA,84,male,TN,TN,PP,1,1,others,""€ 686,84"",23,0,55,0ED667BB39E91CF1CC8ACF4EA9BFF3DC"
"51D1EBDDB0C69361,84,male,TN,TN,PP,0,0,MARIE,""€ 1413,60"",23,1,4,128F28228DEDFEEF6710867570420D4D"
"527CF87668F855CB,84,male,TN,TN,PP,0,0,others,""€ 3516,45"",33,0,55,C7B81AB72862F288F6E937AF4E79B8C4"
"532F9793ABED8E7F,84,female,TN,TN,PP,0,0,others,""€ 2252,68"",14,0,28,9DB01AD2ABC04672203CE6659A237144"
"545196FA1F7D0F8B,84,female,TN,TN,PP,0,0,others,""€ 211,38"",43,0,41,4F93F7C8D8FBD7E45FD36856B992BF2B"
"54A033F5548BE91E,84,female,TN,TN,PP,0,1,others,""€ 235,64"",23,0,6,F92FEF36E44FFD60EA8D641EDF769B6D"
"55740DF815DC2CF7,84,male,TN,TN,PP,0,0,others,""€ 63416,89"",16,1,37,FD5C0FEE6A59AFBF83D1796862FC98B9"
"57A0B023E720BBE9,84,female,TN,TN,PP,0,0,others,""€ 730,31"",11,0,5,23212211B71136CEFB2830DD4CE821EE"
"586DD7B5D8D79084,84,male,TN,TN,PP,0,1,others,""€ 2711,90"",28,0,59,F8E0129892D4A0321F8D7A43DA93F54F"
"5A72E2CE731CB41A,84,male,TN,TN,PP,1,0,others,""€ 1889,76"",21,0,35,E295EEDC72A9E518D3D1A8C628127EA8"
"5B5F4BD59A3C7E8A,84,male,TN,TN,PP,0,0,others,""€ 37659,24"",43,1,60,FCE0448B230D9D39B289622B0F4B014F"
"5B849B889ECFE7DD,84,female,TN,TN,PP,0,1,others,""€ 5128,65"",15,1,60,D8E6905A060C1099B4639EA62138F649"
"5BC4C516933AF170,84,female,SY,SY,PP,1,1,others,""€ 4,03"",33,1,71,32E2A5BD8A416A0420E0E6D3C9A91C44"
"5C2A29B110E38917,84,male,TN,TN,PP,1,1,others,""€ 3801,50"",17,0,77,8FA2EFBB0CB8D242AB52C11207DBCC15"
"5CB9487B503F02A5,84,male,TN,FR,PP,0,0,others,""€ 2544,53"",38,0,71,8CA67C8B7BB73C902D1CDF7DF40F4710"
"5CF378BA359D804F,84,male,TN,TN,PP,0,0,others,""€ 6654,99"",38,0,40,BE1A37871C42F0DB4652D642F9599465"
"5D2947669A37D413,84,female,TN,TN,PP,1,0,others,""€ 960,05"",21,0,111,07FA09D7E40F723B2713D4E7DFCF0FE3"
"5D7E48A90B6C60E2,84,female,TN,TN,PP,1,0,others,""€ 1151,28"",13,0,36,691058F6B478A3FC79196E38BF6374C5"
"5E139EE04A6AF055,84,male,TN,TN,PP,0,1,others,""€ 4095,55"",10,0,218,388CFA498155B33CE8A5541BCD8AB0EE"
"5E452C777AA95546,84,male,TN,TN,PP,1,1,others,""€ 28,57"",41,1,60,400A1911ED82C2B7ACA1750A7CED385B"
"5E66176FE0E3B671,84,female,TN,TN,PP,0,1,others,""€ 49572,85"",18,0,78,5F90D36EE957A94DB07A0692DA2A44B6"
"5EDCB9BEFBB7E31D,84,female,TN,TN,PP,1,0,CELIB,""€ 1527,10"",22,0,58,D4F6734781F8E6543F679CEC7B288C8B"
"5FCDE33C74F26E0A,84,female,TN,TN,PP,0,0,others,""€ 46577,16"",11,0,138,4BB65980CBBA5D384189ABDAAA9BA04F"
"6055319F7B94F4B3,84,female,TN,TN,PP,0,0,others,""€ 1969,10"",22,0,20,DC14334ED687749A3F74C92CB59AEB6A"
"608E9ECE3095EE4C,84,female,TN,TN,PP,0,0,others,""€ 1,94"",24,0,78,5DB44119C44BC0DD8E95856FBBE915B3"
"63076229B0EAAF90,84,male,TN,TN,PP,0,0,MARIE,""€ 822,64"",41,0,67,0BC3F33D39DFA1FDF3925250F767E756"
"6332B193FA5D7222,84,female,TN,TN,PP,1,0,others,""€ 4441,70"",25,1,36,ED9408700D750F49B826E3FCD5D6941D"
"63F63AEA6BE5E877,84,female,TN,TN,PP,1,0,others,""€ 1054,03"",34,1,78,836E0DFFA5A87C737FA8ABED2D23C98A"
"63F8D8A0401E4663,84,male,TN,TN,PP,1,0,others,""€ 45036,69"",26,1,38,34AD8DF8A2CD61D8AEE3560ADA7D4302"
"64659F752F502788,84,female,TN,TN,PP,0,1,MARIE,""€ 17908,76"",17,1,68,C7EEB77D35BE5FA30871811D74A4211D"
"64BA789049447498,84,male,TN,TN,PP,0,1,MARIE,""€ 80941,14"",37,1,299,CEBFF8CFE97DA25471949B37134121A6"
"655FD0418EAB6241,84,male,TN,TN,PP,1,0,others,""€ 213,45"",13,0,37,BF9B01E846B604C158EB217D6004035E"
"6574638525E86A49,84,male,TN,TN,PP,0,1,MARIE,""€ 700,75"",30,0,34,D16AB205DAD99A817422BAF466B87435"
"65EBDFC2D368A247,84,male,TN,TN,PP,1,0,MARIE,""€ 7750,97"",20,1,36,333A770D0901DF252E4225255BD68039"
"6711E797D9C010D0,84,male,TN,TN,PP,1,1,others,""€ 1087,93"",13,0,37,01ED5C62CC785B77AB9673C0C1220998"
"684D94A3AF4FA469,84,female,TN,TN,PP,1,0,MARIE,""€ 8,31"",43,1,61,9597BFFF32C6D010E3FF23860EEC4BE6"
"68AF7C87E74FDC05,84,female,TN,TN,PP,1,1,others,""€ 561,36"",24,0,37,F4B7693D38D92F34C63035797A630915"
"6A0D2BCCCD27894D,84,male,TN,TN,PP,1,0,others,""€ 59,73"",18,0,74,AFA2144F6DCDEA790847758FA12D4137"
"6AAB96EC535611F7,84,female,TN,TN,PP,1,1,others,""€ 21173,69"",33,1,80,9B77956B49A16023E0F75796E5016433"
"6B3D3E4C61DD34F5,84,male,TN,TN,PP,0,0,others,""€ 1113,73"",31,0,3,165E1EB032DA1E570B9E302E0F3A1447"
"6BE52E8529273A33,84,female,TN,TN,PP,1,0,others,""€ 688,02"",15,0,48,94E0390945C59B405D73FE3943A5FD4A"
"6C3C7FB6FE5FF6F7,84,female,TN,TN,PP,1,0,others,""€ 519,76"",13,0,60,05C7A4313C00BC63D96CFCFFEE07BAA5"
"6C4243CFDF41D58F,84,male,TN,TN,PP,0,0,others,""€ 4193,30"",13,1,16,769A671B0C86C03F4DF2359B747E2BE7"
"6C5A4BB3C1C2129D,84,male,TN,TN,PP,0,0,MARIE,""€ 6,25"",29,1,33,B9445A36A606019C45F84C26EB5D6649"
"6C6639556C4B7FE3,84,female,TN,TN,PP,0,1,others,""€ 1359,66"",17,1,72,EBC5E9FF14893BAF539D489C506FBBAE"
"6CD30EBD82D0C035,84,female,TN,TN,PP,0,1,others,""€ 303,97"",10,0,77,7C414CC4587BAB723C2638ABCDC0FAC4"
"6CE62C73EB2AFC25,84,female,TN,TN,PP,0,0,others,""€ 204,21"",19,0,116,8B863B821293151C4254BAA8375A70E1"
"6CFAAAEA6912A1E6,84,male,TN,TN,PP,0,1,others,""€ 119,52"",25,1,23,B516EE6E28FEF777D6497BA713E0A497"
"6E08DA2C73453C57,84,male,TN,TN,PP,0,0,others,""€ 0,00"",10,0,64,A289801AEE31DFFF98C76F7196B5A77B"
"6EB1720F0F9A8D72,84,female,TN,TN,PP,0,0,others,""€ 4650,39"",23,0,37,300F311F4F030898DE3ABEB81F1F65D7"
"6F0BBB314D846B79,84,male,TN,TN,PP,1,0,others,""€ 78383,93"",8,0,44,DCE9E73B6FEEC8454CBA0FCE92482AAB"
"6F20213B728CE947,84,male,TN,TN,PP,0,1,MARIE,""€ 17,31"",22,1,41,FC9880EBBEDE273DB8D090336ECDDD37"
"717DA621FE68E5BF,84,female,TN,TN,PP,0,0,others,""€ 136,30"",21,1,26,A5FE6A998BD2130A5C3A0EC1CC137B9B"
"71AC9C0CF61507A2,84,female,DE,TN,PP,1,1,others,""€ 27,31"",25,1,33,32C80A409009FD77A8B5F77A743EBF05"
"72300C8AF7F05721,84,male,TN,TN,PP,0,0,MARIE,""€ 327,07"",24,1,12,B75DF210A3A3655CA6663DA600341B82"
"7387DFDAE01BFDEE,84,female,TN,TN,PP,0,0,others,""€ 362,08"",22,1,299,80240F71A39464887D1C6F63E9BA9FF4"
"73F30EB9B4BBCD42,84,male,TN,TN,PP,0,1,others,""€ 6,32"",20,1,1,E0E2280128493A8AAB10E83972E724AE"
"7473A10D9187F69C,84,female,TN,TN,PP,0,0,others,""€ 12,95"",14,0,37,E3AF103D7FB15F0119BD2767318A7C33"
"7553FFAFC37DFD1F,84,female,TN,TN,PP,0,0,others,""€ 4941,82"",43,1,20,96638917C96160A3C960ED102AE85A8F"
"7558B45690FBC46A,84,male,TN,TN,PP,0,0,MARIE,""€ 2617,67"",10,1,6,C3FF704C9B5408E1BDCC8D5905F4D9E0"
"764D0FCC210D415E,84,female,TN,TN,PP,0,0,others,""€ 3892,31"",9,0,129,39A6E739D53022D5145029BAA4C6C216"
"7695A565EBAE33C1,84,male,TN,TN,PP,0,1,others,""€ 12570,98"",30,1,58,268F4F57560B3C12375489C3209736F9"
"7747E3A3863F1798,84,female,TN,TN,PP,1,1,others,""€ 10,17"",10,0,7,CD36FA797A8563C96B4C0ACB21CFE7CC"
"77EFABBB119E7C48,84,female,TN,TN,PP,1,0,others,""€ 152,91"",43,1,60,4B9A6EE8C6382201C5AB40E258A8637B"
"7812FEB270552A2B,84,male,MA,TN,PP,0,0,others,""€ 562,98"",22,1,17,D272F9F9D2CA878F4561CBED4B385F4F"
"78A4B879EC1EA167,84,female,TN,TN,PP,1,0,MARIE,""€ 1587,92"",43,1,41,37FF1A8CF32AFF17FD1284258399C416"
"78BC1A36329D83D7,84,male,TN,TN,PP,1,1,others,""€ 2807,06"",15,1,58,8CF8B436DD1B3E2AB6F6B585B4CD0FA9"
"792C7959984A7DE8,84,male,TN,TN,PP,0,1,others,""€ 435,61"",20,0,76,9C2C741D109D6F587206CDDBEC3BF60A"
"7950B7E2D4C25DC6,84,female,TN,TN,PP,0,1,others,""€ 706,59"",17,0,61,414D47417377A8CDE8689B8E8804361B"
"799327712244A196,84,female,TN,TN,PP,0,1,others,""€ 13140,05"",29,0,46,BD23C440EF94C7FAA750F67F526ACD9F"
"7A3CD379C9C0D116,84,male,TN,TN,PP,0,1,others,""€ 83,47"",37,1,78,3D5754837462C5D87576C80EA133154B"
"7A85E5CF6CB69C18,84,female,TN,TN,PP,1,1,others,""€ 0,00"",10,0,26,B0E51CD0CC9D00D1973BF879E5BE4375"
"7B44C3D4797DC0E6,84,male,TN,TN,PP,1,1,MARIE,""€ 16,20"",38,0,43,A4556610D2AF3FD18CFA74646938F83D"
"7B6EDF9108DA522C,84,male,TN,TN,PP,1,0,others,""€ 6141,37"",25,0,16,7F8089894DC90FE0FA5D4C160D74ACFD"
"7B81838F69DD9888,84,male,TN,TN,PP,0,1,others,""€ 0,00"",9,0,61,0A83EBE2545A8352B9C570A41B63E90E"
"7B93D4F4CA5A8E6F,84,male,TN,TN,PP,1,1,others,""€ 1657,18"",19,1,32,3A31CAF2D46E9E001315AF9138213FD9"
"7C0803D289921438,84,male,TN,TN,PP,1,0,others,""€ 23580,49"",12,0,208,6192699CF1E38D1E9FB99CADB79F48B2"
"7C250BA0526BB381,84,female,TN,TN,PP,1,0,others,""€ 38911,60"",10,1,218,FD13E46355C4C4E8971814111F05121C"
"7C5DF6B30693D6F0,84,female,TN,TN,PP,0,0,others,""€ 65,83"",10,1,32,AD8D85CFA0C5FBDE4A332750C26DDA7A"
"7C6A13A1352340DC,84,female,TN,TN,PP,1,1,others,""€ 421,43"",11,0,221,B87AEFD93D1D1B0F818D57B5AD0A33BF"
"7D9ECA789D8B95EB,84,male,TN,TN,PP,0,1,others,""€ 1120,36"",11,0,25,D80B7D3752B8F008252C027AB9691435"
"7DB0CDE6F7397FDC,84,female,TN,TN,PP,0,1,others,""€ 5289,61"",36,0,68,6B630D842E23FF57565E25D185475D55"
"7DB868B87D39B8E6,84,male,TN,TN,PP,0,1,MARIE,""€ 8,50"",14,1,23,0CF02FFF0FBFBCA77F3C131F60E353DE"
"7DC14ACEF9F8A4D9,84,female,TN,TN,PP,0,1,MARIE,""€ 87,86"",35,1,78,56BA9B4D507B95038442720206DAE665"
"7DF5F2450D3AF236,84,male,TN,TN,PP,0,0,others,""€ 7,81"",18,0,20,A01F497762C91A1C176439B9A29859C8"
"7FAFB2807918A06D,84,male,TN,TN,PP,1,1,others,""€ 612,80"",14,0,35,2C8901EACDE613624443359431F991D4"
"80841F6C3A0FD4DC,84,male,TN,TN,PP,0,0,others,""€ 39063,26"",25,0,24,91DB96A6532C61A64E67EC1DE8B1341D"
"81346DAB3AFAFC76,84,female,TN,TN,PP,0,1,others,""€ 1267,06"",16,0,60,D82F9BF5B5695F458527B0E66D7A30DE"
"81AA9445D8F1BB23,84,female,TN,TN,PP,0,0,MARIE,""€ 0,00"",27,0,38,40124257631AE736C41DFCFED15A7A73"
"81F530D20054168F,84,male,TN,TN,PP,1,0,others,""€ 4,95"",21,1,48,0E66A3DA77742BE0B913314A78A2FA70"
"820F31937EE1D93D,84,female,TN,TN,PP,0,1,others,""€ 5625,95"",30,0,59,CE903F36EAAA427050488055FFBBE45C"
"82F839D3A53AEE74,84,female,TN,TN,PP,1,0,others,""€ 468,64"",14,0,10,B75E1DCB4A1DA3896B65FBBF2425D321"
"831E66D12B047113,84,male,TN,TN,PP,1,0,others,""€ 186,17"",19,0,5,EE68C94291F6046FD12A85E33441F61E"
"836E2DDAE7C83CAF,84,male,TN,TN,PP,1,1,others,""-€ 59,41"",39,1,17,D398F3F9BE786F3AE6A7EAD220ADD4AB"
"8380BF1721DC0224,84,female,TN,TN,PP,0,0,others,""€ 104192,76"",15,0,10,28984B7786DE4D90EAF52C35B0BEE1AA"
"83A8F52D2F560CF1,84,male,FR,TN,PP,0,0,CELIB,""€ 1190,83"",40,1,107,5421873934419E41AC149F3C57335D71"
"843FF0AD882F5679,84,male,CH,CH,PP,1,1,others,""€ 16,30"",12,0,59,E2EE70DD36C7DE6B19424392A56A2090"
"85372A2B3CB9EE3B,84,female,TN,TN,PP,1,0,others,""€ 1102,55"",11,1,6,C120AE38BF5ED483832FB48951DCCAB0"
"85CACF0024E1E3F0,84,female,TN,TN,PP,0,1,others,""€ 10,35"",31,0,71,A63667CB8E2F8FE11918C3C9B808D621"
"85E933C582AD4E6A,84,female,TN,TN,PP,1,0,MARIE,""€ 9549,44"",16,0,50,4B722C10348C8D188F184D6739A91115"
"864514F886AA4AAC,84,female,TN,TN,PP,1,1,MARIE,""€ 7722,35"",13,0,201,F511629501883E7C3DE2381848838CEF"
